Country,Country_Code,Pesticide_Type,Year,Unit,Pesticide_Use,Pesticide_Use_scaled
Belgium,255,Herbicides – Triazines,2021,t,224.0,-0.10357457434833242
Belgium,255,Herbicides – Triazines,2022,t,260.0,-0.10318639030851907
Belgium,255,Herbicides – Triazines,2023,t,205.0,-0.1037794492582339
Belgium,255,Herbicides – Amides,2015,t,311.0,-0.10263646291878352
Belgium,255,Herbicides – Amides,2016,t,324.0,-0.10249628534885093
Belgium,255,Herbicides – Amides,2017,t,302.0,-0.10273350892873685
Belgium,255,Herbicides – Amides,2018,t,319.0,-0.102550199798825
Belgium,255,Herbicides – Amides,2019,t,366.0,-0.1020434039690687
Belgium,255,Herbicides – Amides,2020,t,292.0,-0.102841337828685
Belgium,255,Herbicides – Amides,2021,t,320.0,-0.10253941690883019
Belgium,255,Herbicides – Amides,2022,t,398.0,-0.10169835148923463
Belgium,255,Herbicides – Amides,2023,t,428.0,-0.10137486478939019
Belgium,255,Herbicides – Carbamates,2015,t,131.0,-0.1045773831178502
Belgium,255,Herbicides – Carbamates,2016,t,124.0,-0.1046528633478139
Belgium,255,Herbicides – Carbamates,2017,t,130.0,-0.10458816600784501
Belgium,255,Herbicides – Carbamates,2018,t,163.0,-0.10423233063801612
Belgium,255,Herbicides – Carbamates,2019,t,135.0,-0.10453425155787094
Belgium,255,Herbicides – Carbamates,2020,t,44.0,-0.10551549454739909
Belgium,255,Herbicides – Carbamates,2021,t,88.0,-0.10504104738762723
Belgium,255,Herbicides – Carbamates,2022,t,65.0,-0.10528905385750797
Belgium,255,Herbicides – Carbamates,2023,t,49.0,-0.10546158009742501
Belgium,255,Herbicides – Dinitroanilines,2015,t,77.0,-0.1051596591775702
Belgium,255,Herbicides – Dinitroanilines,2016,t,102.0,-0.10489008692769983
Belgium,255,Herbicides – Dinitroanilines,2017,t,76.0,-0.10517044206756501
Belgium,255,Herbicides – Dinitroanilines,2018,t,93.0,-0.10498713293765316
Belgium,255,Herbicides – Dinitroanilines,2019,t,82.0,-0.10510574472759612
Belgium,255,Herbicides – Dinitroanilines,2020,t,85.0,-0.10507339605761168
Belgium,255,Herbicides – Dinitroanilines,2021,t,89.0,-0.10503026449763242
Belgium,255,Herbicides – Dinitroanilines,2022,t,88.0,-0.10504104738762723
Belgium,255,Herbicides – Dinitroanilines,2023,t,103.0,-0.10487930403770501
Belgium,255,Herbicides – Urea derivates,2015,t,173.0,-0.10412450173806798
Belgium,255,Herbicides – Urea derivates,2016,t,180.0,-0.10404902150810427
Belgium,255,Herbicides – Urea derivates,2017,t,90.0,-0.1050194816076376
Belgium,255,Herbicides – Urea derivates,2018,t,81.0,-0.10511652761759094
Belgium,255,Herbicides – Urea derivates,2019,t,73.0,-0.10520279073754946
Belgium,255,Herbicides – Urea derivates,2020,t,67.0,-0.10526748807751835
Belgium,255,Herbicides – Urea derivates,2021,t,127.0,-0.10462051467782946
Belgium,255,Herbicides – Urea derivates,2022,t,89.0,-0.10503026449763242
Belgium,255,Herbicides – Urea derivates,2023,t,76.0,-0.10517044206756501
Belgium,255,Herbicides – Sulfonyl ureas,2015,t,12.0,-0.10586054702723317
Belgium,255,Herbicides – Sulfonyl ureas,2016,t,15.0,-0.10582819835724873
Belgium,255,Herbicides – Sulfonyl ureas,2017,t,12.0,-0.10586054702723317
Belgium,255,Herbicides – Sulfonyl ureas,2018,t,10.0,-0.1058821128072228
Belgium,255,Herbicides – Sulfonyl ureas,2019,t,10.0,-0.1058821128072228
Belgium,255,Herbicides – Sulfonyl ureas,2020,t,10.0,-0.1058821128072228
Belgium,255,Herbicides – Sulfonyl ureas,2021,t,12.0,-0.10586054702723317
Belgium,255,Herbicides – Sulfonyl ureas,2022,t,16.0,-0.10581741546725391
Belgium,255,Herbicides – Sulfonyl ureas,2023,t,8.0,-0.10590367858721243
Belgium,255,Herbicides – Bipiridils,2015,t,65.0,-0.10528905385750797
Belgium,255,Herbicides – Bipiridils,2016,t,55.0,-0.10539688275745612
Belgium,255,Herbicides – Bipiridils,2017,t,68.0,-0.10525670518752353
Belgium,255,Herbicides – Bipiridils,2018,t,115.0,-0.10474990935776723
Belgium,255,Herbicides – Bipiridils,2019,t,47.0,-0.10548314587741464
Belgium,255,Herbicides – Bipiridils,2020,t,0.0,-0.10598994170717095
Belgium,255,Herbicides – Bipiridils,2021,t,0.0,-0.10598994170717095
Belgium,255,Herbicides – Uracil,2015,t,7.0,-0.10591446147720725
Belgium,255,Herbicides – Uracil,2016,t,3.0,-0.1059575930371865
Belgium,255,Herbicides – Uracil,2017,t,6.0,-0.10592524436720206
Belgium,255,Herbicides – Uracil,2018,t,4.0,-0.10594681014719169
Belgium,255,Herbicides – Uracil,2019,t,6.0,-0.10592524436720206
Belgium,255,Herbicides – Uracil,2020,t,8.0,-0.10590367858721243
Belgium,255,Herbicides – Uracil,2021,t,11.0,-0.10587132991722799
Belgium,255,Herbicides – Uracil,2022,t,10.0,-0.1058821128072228
Belgium,255,Herbicides – Uracil,2023,t,5.0,-0.10593602725719688
Belgium,255,Herbicides - nes,2015,t,1178.0,-0.09328769729327903
Belgium,255,Herbicides - nes,2016,t,1135.0,-0.09375136156305608
Belgium,255,Herbicides - nes,2017,t,1326.0,-0.09169182957404644
Belgium,255,Herbicides - nes,2018,t,1464.0,-0.09020379075476198
Belgium,255,Herbicides - nes,2019,t,1198.0,-0.09307203949338273
Belgium,255,Herbicides - nes,2020,t,1108.0,-0.09404249959291608
Belgium,255,Herbicides - nes,2021,t,1438.0,-0.09048414589462717
Belgium,255,Herbicides - nes,2022,t,1217.0,-0.09286716458348125
Belgium,255,Herbicides - nes,2023,t,1211.0,-0.09293186192345014
Belgium,255,Fungicides and Bactericides,2015,t,2643.0,-0.07749076345087526
Belgium,255,Fungicides and Bactericides,2016,t,2909.0,-0.07462251471225449
Belgium,255,Fungicides and Bactericides,2017,t,2531.0,-0.07869844713029452
Belgium,255,Fungicides and Bactericides,2018,t,2488.0,-0.07916211140007155
Belgium,255,Fungicides and Bactericides,2019,t,2470.0,-0.07935620341997822
Belgium,255,Fungicides and Bactericides,2020,t,2227.0,-0.08197644568871824
Belgium,255,Fungicides and Bactericides,2021,t,1999.0,-0.08443494460753603
Belgium,255,Fungicides and Bactericides,2022,t,1686.0,-0.08780998917591308
Belgium,255,Fungicides and Bactericides,2023,t,1502.0,-0.08979404093495902
Belgium,255,Fung & Bact – Inorganics,2015,t,273.0,-0.10304621273858648
Belgium,255,Fung & Bact – Inorganics,2016,t,333.0,-0.1023992393388976
Belgium,255,Fung & Bact – Inorganics,2017,t,299.0,-0.1027658575987213
Belgium,255,Fung & Bact – Inorganics,2018,t,353.0,-0.1021835815390013
Belgium,255,Fung & Bact – Inorganics,2019,t,426.0,-0.10139643056937982
Belgium,255,Fung & Bact – Inorganics,2020,t,449.0,-0.10114842409949908
Belgium,255,Fung & Bact – Inorganics,2021,t,499.0,-0.10060927959975832
Belgium,255,Fung & Bact – Inorganics,2022,t,426.0,-0.10139643056937982
Belgium,255,Fung & Bact – Inorganics,2023,t,414.0,-0.1015258252493176
Belgium,255,Fung & Bact – Dithiocarbamates,2015,t,1077.0,-0.09437676918275534
Belgium,255,Fung & Bact – Dithiocarbamates,2016,t,1041.0,-0.09476495322256867
Belgium,255,Fung & Bact – Dithiocarbamates,2017,t,963.0,-0.09560601864216423
Belgium,255,Fung & Bact – Dithiocarbamates,2018,t,1058.0,-0.09458164409265682
Belgium,255,Fung & Bact – Dithiocarbamates,2019,t,1024.0,-0.09494826235248052
Belgium,255,Fung & Bact – Dithiocarbamates,2020,t,901.0,-0.09627455782184276
Belgium,255,Fung & Bact – Dithiocarbamates,2021,t,286.0,-0.10290603516865389
Belgium,255,Fung & Bact – Benzimidazoles,2015,t,33.0,-0.10563410633734205
Belgium,255,Fung & Bact – Benzimidazoles,2016,t,41.0,-0.10554784321738353
Belgium,255,Fung & Bact – Benzimidazoles,2017,t,37.0,-0.10559097477736279
Belgium,255,Fung & Bact – Benzimidazoles,2018,t,23.0,-0.10574193523729021
Belgium,255,Fung & Bact – Benzimidazoles,2019,t,27.0,-0.10569880367731095
Belgium,255,Fung & Bact – Benzimidazoles,2020,t,20.0,-0.10577428390727465
Belgium,255,Fung & Bact – Benzimidazoles,2021,t,1.0,-0.10597915881717614
Belgium,255,"Fung & Bact – Triazoles, diazoles",2015,t,170.0,-0.10415685040805242
Belgium,255,"Fung & Bact – Triazoles, diazoles",2016,t,182.0,-0.10402745572811464
Belgium,255,"Fung & Bact – Triazoles, diazoles",2017,t,175.0,-0.10410293595807835
Belgium,255,"Fung & Bact – Triazoles, diazoles",2018,t,154.0,-0.10432937664796946
Belgium,255,"Fung & Bact – Triazoles, diazoles",2019,t,146.0,-0.10441563976792798
Belgium,255,"Fung & Bact – Triazoles, diazoles",2020,t,139.0,-0.10449111999789168
Belgium,255,"Fung & Bact – Triazoles, diazoles",2021,t,172.0,-0.10413528462806279
Belgium,255,"Fung & Bact – Triazoles, diazoles",2022,t,216.0,-0.10366083746829094
Belgium,255,"Fung & Bact – Triazoles, diazoles",2023,t,197.0,-0.10386571237819242
Belgium,255,"Fung & Bact – Diazines, morpholines",2015,t,46.0,-0.10549392876740946
Belgium,255,"Fung & Bact – Diazines, morpholines",2016,t,54.0,-0.10540766564745094
Belgium,255,"Fung & Bact – Diazines, morpholines",2017,t,42.0,-0.10553706032738872
Belgium,255,"Fung & Bact – Diazines, morpholines",2018,t,42.0,-0.10553706032738872
Belgium,255,"Fung & Bact – Diazines, morpholines",2019,t,32.0,-0.10564488922733686
Belgium,255,"Fung & Bact – Diazines, morpholines",2020,t,32.0,-0.10564488922733686
Belgium,255,"Fung & Bact – Diazines, morpholines",2021,t,19.0,-0.10578506679726947
Belgium,255,Fung & Bact - nes,2015,t,1043.0,-0.09474338744257904
Belgium,255,Fung & Bact - nes,2016,t,1257.0,-0.09243584898368866
Belgium,255,Fung & Bact - nes,2017,t,1014.0,-0.09505609125242867
Belgium,255,Fung & Bact - nes,2018,t,858.0,-0.0967382220916198
Belgium,255,Fung & Bact - nes,2019,t,814.0,-0.09721266925139165
Belgium,255,Fung & Bact - nes,2020,t,685.0,-0.09860366206072277
Belgium,255,Fung & Bact - nes,2021,t,1024.0,-0.09494826235248052
Belgium,255,Fung & Bact - nes,2022,t,768.0,-0.09770868219115313
Belgium,255,Fung & Bact - nes,2023,t,627.0,-0.09922906968042203
Belgium,255,Plant Growth Regulators,2015,t,293.0,-0.10283055493869019
Belgium,255,Plant Growth Regulators,2016,t,336.0,-0.10236689066891315
Belgium,255,Plant Growth Regulators,2017,t,355.0,-0.10216201575901167
Belgium,255,Plant Growth Regulators,2018,t,276.0,-0.10301386406860204
Belgium,255,Plant Growth Regulators,2019,t,313.0,-0.10261489713879389
Belgium,255,Plant Growth Regulators,2020,t,483.0,-0.10078180583967536
Belgium,255,Plant Growth Regulators,2021,t,440.0,-0.10124547010945241
Belgium,255,Plant Growth Regulators,2022,t,368.0,-0.10202183818907908
Belgium,255,Plant Growth Regulators,2023,t,379.0,-0.10190322639913611
Belgium,255,Rodenticides,2015,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2016,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2017,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2018,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2019,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2020,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2021,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2022,t,0.0,-0.10598994170717095
Belgium,255,Rodenticides,2023,t,0.0,-0.10598994170717095
Belgium,255,Other Pesticides nes,2015,t,117.0,-0.1047283435777776
Belgium,255,Other Pesticides nes,2016,t,140.0,-0.10448033710789686
Belgium,255,Other Pesticides nes,2017,t,166.0,-0.10419998196803168
Belgium,255,Other Pesticides nes,2018,t,175.0,-0.10410293595807835
Belgium,255,Other Pesticides nes,2019,t,220.0,-0.10361770590831168
Belgium,255,Other Pesticides nes,2020,t,277.0,-0.10300308117860722
Belgium,255,Other Pesticides nes,2021,t,203.0,-0.10380101503822353
Belgium,255,Other Pesticides nes,2022,t,169.0,-0.10416763329804724
Belgium,255,Other Pesticides nes,2023,t,162.0,-0.10424311352801094
Belize,23,Pesticides (total),2015,t,1067.0,-0.09448459808270349
Belize,23,Pesticides (total),2015,kg/ha,8.89,-0.10589408181511704
Belize,23,Pesticides (total),2015,kg/cap,2.99,-0.10595770086608645
Belize,23,Pesticides (total),2015,g/Int$,4.19,-0.10594476139809267
Belize,23,Pesticides (total),2016,t,1259.0,-0.09241428320369903
Belize,23,Pesticides (total),2016,kg/ha,10.49,-0.10587682919112534
Belize,23,Pesticides (total),2016,kg/cap,3.45,-0.10595274073668882
Belize,23,Pesticides (total),2016,g/Int$,5.28,-0.10593300804799832
Belize,23,Pesticides (total),2017,t,1217.0,-0.09286716458348125
Belize,23,Pesticides (total),2017,kg/ha,9.98,-0.1058823284650227
Belize,23,Pesticides (total),2017,kg/cap,3.26,-0.10595478948578785
Belize,23,Pesticides (total),2017,g/Int$,4.71,-0.10593915429529538
Belize,23,Pesticides (total),2018,t,1384.0,-0.09106642195434717
Belize,23,Pesticides (total),2018,kg/ha,11.35,-0.1058675559057298
Belize,23,Pesticides (total),2018,kg/cap,3.64,-0.10595069198758983
Belize,23,Pesticides (total),2018,g/Int$,5.63,-0.10592923403650015
Belize,23,Pesticides (total),2019,t,1063.0,-0.09452772964268275
Belize,23,Pesticides (total),2019,kg/ha,8.57,-0.10589753233991539
Belize,23,Pesticides (total),2019,kg/cap,2.75,-0.1059602887596852
Belize,23,Pesticides (total),2019,g/Int$,4.39,-0.10594260482009371
Belize,23,Pesticides (total),2020,t,1335.0,-0.0915947835640931
Belize,23,Pesticides (total),2020,kg/ha,10.27,-0.1058792014269242
Belize,23,Pesticides (total),2020,kg/cap,3.42,-0.10595306422338868
Belize,23,Pesticides (total),2020,g/Int$,5.62,-0.10592934186540008
Belize,23,Pesticides (total),2021,t,1123.0,-0.09388075624299386
Belize,23,Pesticides (total),2021,kg/ha,8.51,-0.10589817931331506
Belize,23,Pesticides (total),2021,kg/cap,2.84,-0.10595931829958567
Belize,23,Pesticides (total),2021,g/Int$,4.43,-0.10594217350449392
Belize,23,Pesticides (total),2022,t,1331.0,-0.09163791512407236
Belize,23,Pesticides (total),2022,kg/ha,10.08,-0.1058812501760232
Belize,23,Pesticides (total),2022,kg/cap,3.3,-0.10595435817018807
Belize,23,Pesticides (total),2022,g/Int$,5.23,-0.10593354719249806
Belize,23,Pesticides (total),2023,t,1496.0,-0.08985873827492791
Belize,23,Pesticides (total),2023,kg/ha,11.33,-0.1058677715635297
Belize,23,Pesticides (total),2023,kg/cap,3.64,-0.10595069198758983
Belize,23,Pesticides (total),2023,g/Int$,6.74,-0.10591726502860589
Belize,23,Insecticides,2015,t,62.0,-0.10532140252749242
Belize,23,Insecticides,2016,t,51.0,-0.10544001431743538
Belize,23,Insecticides,2017,t,53.0,-0.10541844853744575
Belize,23,Insecticides,2018,t,46.0,-0.10549392876740946
Belize,23,Insecticides,2019,t,42.0,-0.10553706032738872
Belize,23,Insecticides,2020,t,53.0,-0.10541844853744575
Belize,23,Insecticides,2021,t,44.0,-0.10551549454739909
Belize,23,Insecticides,2022,t,67.0,-0.10526748807751835
Belize,23,Insecticides,2023,t,74.0,-0.10519200784755464
Belize,23,Insecticides – Chlorinated Hydrocarbons,2017,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Chlorinated Hydrocarbons,2018,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Chlorinated Hydrocarbons,2019,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Chlorinated Hydrocarbons,2021,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Organo-phosphates,2015,t,33.0,-0.10563410633734205
Belize,23,Insecticides – Organo-phosphates,2016,t,40.0,-0.10555862610737834
Belize,23,Insecticides – Organo-phosphates,2017,t,35.0,-0.10561254055735242
Belize,23,Insecticides – Organo-phosphates,2018,t,28.0,-0.10568802078731614
Belize,23,Insecticides – Organo-phosphates,2019,t,33.0,-0.10563410633734205
Belize,23,Insecticides – Organo-phosphates,2020,t,31.0,-0.10565567211733168
Belize,23,Insecticides – Organo-phosphates,2021,t,28.0,-0.10568802078731614
Belize,23,Insecticides – Organo-phosphates,2022,t,33.0,-0.10563410633734205
Belize,23,Insecticides – Organo-phosphates,2023,t,21.0,-0.10576350101727984
Belize,23,Insecticides – Carbamates,2015,t,3.0,-0.1059575930371865
Belize,23,Insecticides – Carbamates,2016,t,2.0,-0.10596837592718132
Belize,23,Insecticides – Carbamates,2017,t,2.0,-0.10596837592718132
Belize,23,Insecticides – Carbamates,2018,t,3.0,-0.1059575930371865
Belize,23,Insecticides – Carbamates,2019,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Carbamates,2020,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Carbamates,2021,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Carbamates,2022,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Carbamates,2023,t,0.0,-0.10598994170717095
Belize,23,Insecticides – Pyrethroids,2015,t,5.0,-0.10593602725719688
Belize,23,Insecticides – Pyrethroids,2016,t,3.0,-0.1059575930371865
Belize,23,Insecticides – Pyrethroids,2017,t,10.0,-0.1058821128072228
Belize,23,Insecticides – Pyrethroids,2018,t,6.0,-0.10592524436720206
Belize,23,Insecticides – Pyrethroids,2019,t,4.0,-0.10594681014719169
Belize,23,Insecticides – Pyrethroids,2020,t,8.0,-0.10590367858721243
Belize,23,Insecticides – Pyrethroids,2021,t,5.0,-0.10593602725719688
Belize,23,Insecticides – Pyrethroids,2022,t,3.0,-0.1059575930371865
Belize,23,Insecticides – Pyrethroids,2023,t,10.0,-0.1058821128072228
Belize,23,Insecticides - Biopesticides,2015,t,0.0,-0.10598994170717095
Belize,23,Insecticides - Biopesticides,2016,t,0.0,-0.10598994170717095
Belize,23,Insecticides - Biopesticides,2017,t,0.0,-0.10598994170717095
Belize,23,Insecticides - Biopesticides,2018,t,1.0,-0.10597915881717614
Belize,23,Insecticides - Biopesticides,2019,t,0.0,-0.10598994170717095
Belize,23,Insecticides - Biopesticides,2020,t,0.0,-0.10598994170717095
Belize,23,Insecticides - Biopesticides,2021,t,1.0,-0.10597915881717614
Belize,23,Insecticides - Biopesticides,2022,t,2.0,-0.10596837592718132
Belize,23,Insecticides - Biopesticides,2023,t,1.0,-0.10597915881717614
Belize,23,Insecticides - nes,2015,t,20.0,-0.10577428390727465
Belize,23,Insecticides - nes,2016,t,6.0,-0.10592524436720206
Belize,23,Insecticides - nes,2017,t,6.0,-0.10592524436720206
Belize,23,Insecticides - nes,2018,t,9.0,-0.10589289569721762
Belize,23,Insecticides - nes,2019,t,5.0,-0.10593602725719688
Belize,23,Insecticides - nes,2020,t,14.0,-0.10583898124724354
Belize,23,Insecticides - nes,2021,t,10.0,-0.1058821128072228
Belize,23,Insecticides - nes,2022,t,30.0,-0.10566645500732649
Belize,23,Insecticides - nes,2023,t,41.0,-0.10554784321738353
Belize,23,Herbicides,2015,t,389.0,-0.10179539749918796
Belize,23,Herbicides,2016,t,448.0,-0.10115920698949389
Belize,23,Herbicides,2017,t,453.0,-0.10110529253951982
Belize,23,Herbicides,2018,t,418.0,-0.10148269368933834
Belize,23,Herbicides,2019,t,355.0,-0.10216201575901167
Belize,23,Herbicides,2020,t,559.0,-0.09996230620006943
Belize,23,Herbicides,2021,t,374.0,-0.10195714084911019
Belize,23,Herbicides,2022,t,406.0,-0.10161208836927611
Belize,23,Herbicides,2023,t,512.0,-0.10046910202982573
Belize,23,Herbicides – Phenoxy hormone products,2015,t,76.0,-0.10517044206756501
Belize,23,Herbicides – Phenoxy hormone products,2016,t,121.0,-0.10468521201779835
Belize,23,Herbicides – Phenoxy hormone products,2017,t,130.0,-0.10458816600784501
Belize,23,Herbicides – Phenoxy hormone products,2018,t,106.0,-0.10484695536772057
Belize,23,Herbicides – Phenoxy hormone products,2019,t,45.0,-0.10550471165740427
Belize,23,Herbicides – Phenoxy hormone products,2020,t,89.0,-0.10503026449763242
Belize,23,Herbicides – Phenoxy hormone products,2021,t,68.0,-0.10525670518752353
Belize,23,Herbicides – Phenoxy hormone products,2022,t,73.0,-0.10520279073754946
Belize,23,Herbicides – Phenoxy hormone products,2023,t,66.0,-0.10527827096751316
Belize,23,Herbicides – Triazines,2015,t,75.0,-0.10518122495755983
Belize,23,Herbicides – Triazines,2016,t,47.0,-0.10548314587741464
Belize,23,Herbicides – Triazines,2017,t,47.0,-0.10548314587741464
Belize,23,Herbicides – Triazines,2018,t,36.0,-0.1056017576673576
Belize,23,Herbicides – Triazines,2019,t,66.0,-0.10527827096751316
Belize,23,Herbicides – Triazines,2020,t,125.0,-0.10464208045781909
Belize,23,Herbicides – Triazines,2021,t,68.0,-0.10525670518752353
Belize,23,Herbicides – Triazines,2022,t,44.0,-0.10551549454739909
Belize,23,Herbicides – Triazines,2023,t,107.0,-0.10483617247772575
Belize,23,Herbicides – Amides,2015,t,2.0,-0.10596837592718132
Belize,23,Herbicides – Amides,2016,t,2.0,-0.10596837592718132
